timestamp,worker_id,request_index,session_id,text,status,elapsed_ms,response,error
2025-10-15T15:02:59.691193Z,0,0,5201daba-54ba-42fc-95e9-bcb14437a25f,"Hello, this is Sara AI Core Phase 10M test message one.",200,4845.621824264526,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/cd12ea73-ff3c-4f7f-a80d-6e93e5173432.wav"", ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""total_ms"": 4264.62, ""trace_id"": ""cd12ea73-ff3c-4f7f-a80d-6e93e5173432"", ""tts_latency_ms"": 4264.62}",
2025-10-15T15:03:01.363376Z,0,1,5201daba-54ba-42fc-95e9-bcb14437a25f,This is a second message for the same session to validate caching.,200,1620.9256649017334,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/a011246b-f442-4b8a-9a9d-e1b4f49dfeee.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""fad88206-3058-469d-99ee-309c5c78b068"", ""tts_latency_ms"": null}",
2025-10-15T15:03:08.144825Z,0,2,5201daba-54ba-42fc-95e9-bcb14437a25f,Load test to verify Deepgram + R2 + cache performance under concurrency.,200,6726.531505584717,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/2ba16c15-6db6-415f-a5dd-0695197b06f8.wav"", ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""total_ms"": 4948.11, ""trace_id"": ""2ba16c15-6db6-415f-a5dd-0695197b06f8"", ""tts_latency_ms"": 4948.11}",
2025-10-15T15:03:08.421057Z,0,3,5201daba-54ba-42fc-95e9-bcb14437a25f,Varying text to ensure cache key behavior remains consistent.,200,220.92962265014648,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/c1deb67f-f16c-42fe-ae34-6ce1562cf18c.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""ba57a7f9-6e51-4749-88c3-c72e3f1a58e4"", ""tts_latency_ms"": null}",
2025-10-15T15:03:08.691441Z,0,4,5201daba-54ba-42fc-95e9-bcb14437a25f,Final sample line to complete load sequence.,200,218.52684020996094,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/ae311156-2217-4b33-a2e4-6d5e74dbdef4.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""c8487bf0-0ad6-446b-ae27-dca41d3200ef"", ""tts_latency_ms"": null}",
2025-10-15T15:02:59.742450Z,1,0,5201daba-54ba-42fc-95e9-bcb14437a25f,This is a second message for the same session to validate caching.,200,4888.636112213135,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/a011246b-f442-4b8a-9a9d-e1b4f49dfeee.wav"", ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""total_ms"": 4309.58, ""trace_id"": ""a011246b-f442-4b8a-9a9d-e1b4f49dfeee"", ""tts_latency_ms"": 4309.58}",
2025-10-15T15:03:05.863803Z,1,1,5201daba-54ba-42fc-95e9-bcb14437a25f,Load test to verify Deepgram + R2 + cache performance under concurrency.,200,6063.133239746094,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/b739e741-7f86-4151-bec3-9fcebccf23b8.wav"", ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""total_ms"": 4508.41, ""trace_id"": ""b739e741-7f86-4151-bec3-9fcebccf23b8"", ""tts_latency_ms"": 4508.41}",
2025-10-15T15:03:06.159972Z,1,2,5201daba-54ba-42fc-95e9-bcb14437a25f,Varying text to ensure cache key behavior remains consistent.,200,233.3850860595703,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/c1deb67f-f16c-42fe-ae34-6ce1562cf18c.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""fdfa658e-a659-4312-b7e8-0c73342a824a"", ""tts_latency_ms"": null}",
2025-10-15T15:03:06.442817Z,1,3,5201daba-54ba-42fc-95e9-bcb14437a25f,Final sample line to complete load sequence.,200,218.8553810119629,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/ae311156-2217-4b33-a2e4-6d5e74dbdef4.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""373da814-f750-4f04-8ff2-23a462ed9963"", ""tts_latency_ms"": null}",
2025-10-15T15:03:06.738610Z,1,4,5201daba-54ba-42fc-95e9-bcb14437a25f,"Hello, this is Sara AI Core Phase 10M test message one.",200,234.42792892456055,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/1ae32db4-49c8-46a4-b760-fa71881a1d1c.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""b23ef243-c1c3-4d8d-bf15-8d76db1a3f46"", ""tts_latency_ms"": null}",
2025-10-15T15:02:56.837279Z,2,0,5201daba-54ba-42fc-95e9-bcb14437a25f,Load test to verify Deepgram + R2 + cache performance under concurrency.,500,1983.4649562835693,"{""details"": {""error"": ""Deepgram TTS failed with no successful response"", ""trace_id"": ""44ec29ec-63b6-4f5e-a13b-976e61fb7902""}, ""error"": ""TTS generation failed""}",
2025-10-15T15:03:00.941818Z,2,1,5201daba-54ba-42fc-95e9-bcb14437a25f,Varying text to ensure cache key behavior remains consistent.,200,4047.060012817383,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/c1deb67f-f16c-42fe-ae34-6ce1562cf18c.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""e9cd8183-cf21-4fa6-873e-69cf943ae73b"", ""tts_latency_ms"": null}",
2025-10-15T15:03:03.204891Z,2,2,5201daba-54ba-42fc-95e9-bcb14437a25f,Final sample line to complete load sequence.,200,2198.5979080200195,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/df25b1b9-fe02-425c-87ad-e216d9faf6d9.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""0e047f94-6e26-47d3-9dd2-16b372c46d38"", ""tts_latency_ms"": null}",
2025-10-15T15:03:05.863803Z,2,3,5201daba-54ba-42fc-95e9-bcb14437a25f,"Hello, this is Sara AI Core Phase 10M test message one.",200,2590.3072357177734,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/1ae32db4-49c8-46a4-b760-fa71881a1d1c.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""c0af2bf4-e039-4e29-b0d1-17c0f84589f7"", ""tts_latency_ms"": null}",
2025-10-15T15:03:06.159972Z,2,4,5201daba-54ba-42fc-95e9-bcb14437a25f,This is a second message for the same session to validate caching.,200,233.3850860595703,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/877c6b63-c6e4-47c7-ae05-4e7691dd58a9.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""b2f00e2f-304b-453b-8bec-8e55f0aa069c"", ""tts_latency_ms"": null}",
2025-10-15T15:02:58.347907Z,3,0,5201daba-54ba-42fc-95e9-bcb14437a25f,Varying text to ensure cache key behavior remains consistent.,200,3494.0927028656006,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/374a6d07-b7f2-4248-953b-f0b3a0f621ed.wav"", ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""total_ms"": 2938.53, ""trace_id"": ""374a6d07-b7f2-4248-953b-f0b3a0f621ed"", ""tts_latency_ms"": 2938.53}",
2025-10-15T15:03:03.442608Z,3,1,5201daba-54ba-42fc-95e9-bcb14437a25f,Final sample line to complete load sequence.,200,5030.647277832031,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/7955ac98-2f77-45a3-a49a-73e8d4d92384.wav"", ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""total_ms"": 2487.24, ""trace_id"": ""7955ac98-2f77-45a3-a49a-73e8d4d92384"", ""tts_latency_ms"": 2487.24}",
2025-10-15T15:03:05.863803Z,3,2,5201daba-54ba-42fc-95e9-bcb14437a25f,"Hello, this is Sara AI Core Phase 10M test message one.",200,2360.593795776367,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/1ae32db4-49c8-46a4-b760-fa71881a1d1c.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""c342c5f0-65ca-49e3-8f32-571abfd4c510"", ""tts_latency_ms"": null}",
2025-10-15T15:03:06.159972Z,3,3,5201daba-54ba-42fc-95e9-bcb14437a25f,This is a second message for the same session to validate caching.,200,232.61523246765137,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/877c6b63-c6e4-47c7-ae05-4e7691dd58a9.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""0b7ceefb-92b8-4ac2-8227-3c4bc13bf3ed"", ""tts_latency_ms"": null}",
2025-10-15T15:03:06.442817Z,3,4,5201daba-54ba-42fc-95e9-bcb14437a25f,Load test to verify Deepgram + R2 + cache performance under concurrency.,200,219.89679336547852,"{""audio_url"": ""https://pub-dc4b36bcc13f45a3aa77dc092e3b2cd4.r2.dev/5201daba-54ba-42fc-95e9-bcb14437a25f/54e2429b-a2f1-46db-8fbf-b6f811d7c39f.wav"", ""cached"": true, ""session_id"": ""5201daba-54ba-42fc-95e9-bcb14437a25f"", ""status"": ""ok"", ""trace_id"": ""8105722b-f6c0-485d-baf7-59c79c80e1a8"", ""tts_latency_ms"": null}",
