timestamp,worker_id,request_index,session_id,text,status,elapsed_ms,response,error
2025-10-15T14:52:29.550605Z,5,4,phase10M-cache-test,Final sample line to complete load sequence.,404,230.08251190185547,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.410359Z,6,0,phase10M-cache-test,This is a second message for the same session to validate caching.,404,1086.2901210784912,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.668821Z,6,1,phase10M-cache-test,Load test to verify Deepgram + R2 + cache performance under concurrency.,404,222.7494716644287,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.941638Z,6,2,phase10M-cache-test,Varying text to ensure cache key behavior remains consistent.,404,226.93896293640137,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.249770Z,6,3,phase10M-cache-test,Final sample line to complete load sequence.,404,266.5565013885498,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.538739Z,6,4,phase10M-cache-test,"Hello, this is Sara AI Core Phase 10M test message one.",404,239.09854888916016,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.410359Z,7,0,phase10M-cache-test,Load test to verify Deepgram + R2 + cache performance under concurrency.,404,1086.2901210784912,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.662814Z,7,1,phase10M-cache-test,Varying text to ensure cache key behavior remains consistent.,404,216.74251556396484,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.918724Z,7,2,phase10M-cache-test,Final sample line to complete load sequence.,404,218.03927421569824,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.200278Z,7,3,phase10M-cache-test,"Hello, this is Sara AI Core Phase 10M test message one.",404,232.25784301757812,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.482844Z,7,4,phase10M-cache-test,This is a second message for the same session to validate caching.,404,233.07394981384277,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.410359Z,8,0,phase10M-cache-test,Varying text to ensure cache key behavior remains consistent.,404,1086.2901210784912,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.666046Z,8,1,phase10M-cache-test,Final sample line to complete load sequence.,404,218.9316749572754,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.925832Z,8,2,phase10M-cache-test,"Hello, this is Sara AI Core Phase 10M test message one.",404,212.1443748474121,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.182674Z,8,3,phase10M-cache-test,This is a second message for the same session to validate caching.,404,214.65349197387695,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.465244Z,8,4,phase10M-cache-test,Load test to verify Deepgram + R2 + cache performance under concurrency.,404,232.48958587646484,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.410359Z,9,0,phase10M-cache-test,Final sample line to complete load sequence.,404,1085.292100906372,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.863973Z,9,1,phase10M-cache-test,"Hello, this is Sara AI Core Phase 10M test message one.",404,416.8586730957031,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.132530Z,9,2,phase10M-cache-test,This is a second message for the same session to validate caching.,404,222.3343849182129,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.399455Z,9,3,phase10M-cache-test,Load test to verify Deepgram + R2 + cache performance under concurrency.,404,216.7813777923584,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.675889Z,9,4,phase10M-cache-test,Varying text to ensure cache key behavior remains consistent.,404,220.79896926879883,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.410359Z,10,0,phase10M-cache-test,"Hello, this is Sara AI Core Phase 10M test message one.",404,1085.181474685669,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.663817Z,10,1,phase10M-cache-test,This is a second message for the same session to validate caching.,404,217.74554252624512,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.925832Z,10,2,phase10M-cache-test,Load test to verify Deepgram + R2 + cache performance under concurrency.,404,212.1443748474121,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.182674Z,10,3,phase10M-cache-test,Varying text to ensure cache key behavior remains consistent.,404,213.6392593383789,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.550605Z,10,4,phase10M-cache-test,Final sample line to complete load sequence.,404,317.84987449645996,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.446071Z,11,0,phase10M-cache-test,This is a second message for the same session to validate caching.,404,1120.894193649292,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.754368Z,11,1,phase10M-cache-test,Load test to verify Deepgram + R2 + cache performance under concurrency.,404,239.61234092712402,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.062166Z,11,2,phase10M-cache-test,Varying text to ensure cache key behavior remains consistent.,404,245.3911304473877,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.366099Z,11,3,phase10M-cache-test,Final sample line to complete load sequence.,404,233.56914520263672,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.629831Z,11,4,phase10M-cache-test,"Hello, this is Sara AI Core Phase 10M test message one.",404,230.2532196044922,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.410359Z,12,0,phase10M-cache-test,Load test to verify Deepgram + R2 + cache performance under concurrency.,404,1085.181474685669,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.684555Z,12,1,phase10M-cache-test,Varying text to ensure cache key behavior remains consistent.,404,237.4401092529297,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.983213Z,12,2,phase10M-cache-test,Final sample line to complete load sequence.,404,234.54046249389648,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.566502Z,12,3,phase10M-cache-test,"Hello, this is Sara AI Core Phase 10M test message one.",404,530.2009582519531,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.849692Z,12,4,phase10M-cache-test,This is a second message for the same session to validate caching.,404,232.69295692443848,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.608459Z,13,0,phase10M-cache-test,Varying text to ensure cache key behavior remains consistent.,404,1283.2820415496826,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.911266Z,13,1,phase10M-cache-test,Final sample line to complete load sequence.,404,254.78410720825195,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.200278Z,13,2,phase10M-cache-test,"Hello, this is Sara AI Core Phase 10M test message one.",404,242.8886890411377,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.472580Z,13,3,phase10M-cache-test,This is a second message for the same session to validate caching.,404,222.8097915649414,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.732619Z,13,4,phase10M-cache-test,Load test to verify Deepgram + R2 + cache performance under concurrency.,404,216.5074348449707,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:28.720831Z,14,0,phase10M-cache-test,Final sample line to complete load sequence.,404,1395.6537246704102,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.045965Z,14,1,phase10M-cache-test,"Hello, this is Sara AI Core Phase 10M test message one.",404,259.8562240600586,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.320522Z,14,2,phase10M-cache-test,This is a second message for the same session to validate caching.,404,221.12083435058594,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.615976Z,14,3,phase10M-cache-test,Load test to verify Deepgram + R2 + cache performance under concurrency.,404,217.34356880187988,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
2025-10-15T14:52:29.882615Z,14,4,phase10M-cache-test,Varying text to ensure cache key behavior remains consistent.,404,220.67880630493164,"{""_raw"": ""<!doctype html>\n<html lang=en>\n<title>404 Not Found</title>\n<h1>Not Found</h1>\n<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>\n""}",
